doc_id,file_path,relative_path,class_name,split_original,source_folder,file_ext,width,height,read_error,hash_md5,split
doc_00034443,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2085109545a.tif,test/email/2085109545a.tif,email,test,test/email,.tif,754.0,1000.0,,bdb38e230c9dbd93ba0d00a1558fb649,test
doc_00034444,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2083635570a.tif,test/email/2083635570a.tif,email,test,test/email,.tif,754.0,1000.0,,6bed96a0143a49b743c9856f7b253b65,train
doc_00034445,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2071863743b_3744.tif,test/email/2071863743b_3744.tif,email,test,test/email,.tif,754.0,1000.0,,02b1e892f8cd3af9f68a995b50c22b12,train
doc_00034446,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/528693346+-3346.tif,test/email/528693346+-3346.tif,email,test,test/email,.tif,754.0,1000.0,,91aed2a04e95afaa67112e7ed7e60ae8,val
doc_00034447,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/528433143+-3143.tif,test/email/528433143+-3143.tif,email,test,test/email,.tif,754.0,1000.0,,574ff17771e54e82509bcf823827535d,train
doc_00034448,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2075312509.tif,test/email/2075312509.tif,email,test,test/email,.tif,754.0,1000.0,,487f26fa7dc3c1ab8d59df7caf6a1764,val
doc_00034449,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2072356434b.tif,test/email/2072356434b.tif,email,test,test/email,.tif,754.0,1000.0,,a9c9d52bf70c1f4d3ee96fa09aebd5b4,train
doc_00034450,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2085635134b.tif,test/email/2085635134b.tif,email,test,test/email,.tif,754.0,1000.0,,16f61818de55341625f37f197586a52b,train
doc_00034451,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2081970928c.tif,test/email/2081970928c.tif,email,test,test/email,.tif,754.0,1000.0,,fe455a45ea5b435594ce682b6b528f5e,train
doc_00034452,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2085792148.tif,test/email/2085792148.tif,email,test,test/email,.tif,754.0,1000.0,,42087a680b3f63b4108c62f5b5a1d929,test
doc_00034453,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/71467822.tif,test/email/71467822.tif,email,test,test/email,.tif,762.0,1000.0,,227575707d8264b70cc437b017c484fa,train
doc_00034454,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2083318974b.tif,test/email/2083318974b.tif,email,test,test/email,.tif,754.0,1000.0,,fb1e3a369df10f31af8d4a8269cce6e7,train
doc_00034455,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/528678832+-8837.tif,test/email/528678832+-8837.tif,email,test,test/email,.tif,754.0,1000.0,,9cd652a56fb9c5e1cfcb427b3aa9ea1d,test
doc_00034456,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2078879579.tif,test/email/2078879579.tif,email,test,test/email,.tif,754.0,1000.0,,83bbf5329935a2f2114bd2afd242938e,train
doc_00034457,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/527929693+-9693.tif,test/email/527929693+-9693.tif,email,test,test/email,.tif,754.0,1000.0,,4b2d3763fb922c29b3a1c718c93a749f,test
doc_00034458,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2078733465b.tif,test/email/2078733465b.tif,email,test,test/email,.tif,754.0,1000.0,,b2f8b89ed455fc27c80e0160a1b0f2cb,train
doc_00034459,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/530299585+-9585.tif,test/email/530299585+-9585.tif,email,test,test/email,.tif,754.0,1000.0,,dbad9a5e88855ad1d6455b275428de43,train
doc_00034460,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/530908225+-8226.tif,test/email/530908225+-8226.tif,email,test,test/email,.tif,754.0,1000.0,,7602546f7e13433aa599e411b93c6632,train
doc_00034461,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/528746307+-6328.tif,test/email/528746307+-6328.tif,email,test,test/email,.tif,754.0,1000.0,,01b89fe032335dc4d022529bd8751157,train
doc_00034462,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2085798022a.tif,test/email/2085798022a.tif,email,test,test/email,.tif,754.0,1000.0,,26f5949139cd30d5e6a62e8709a77a22,train
doc_00034463,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2081492306d.tif,test/email/2081492306d.tif,email,test,test/email,.tif,754.0,1000.0,,4f03170d9884b6d506ae538c2ad2d904,val
doc_00034464,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/528860159+-0181.tif,test/email/528860159+-0181.tif,email,test,test/email,.tif,754.0,1000.0,,48cceab494538e5d1b80a4c5a0eb618b,train
doc_00034465,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/528675865+-5865.tif,test/email/528675865+-5865.tif,email,test,test/email,.tif,754.0,1000.0,,59addc519320b0034d5e1cd23d9055ad,train
doc_00034466,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2083648551d_8552.tif,test/email/2083648551d_8552.tif,email,test,test/email,.tif,754.0,1000.0,,4516ac2b61ba4ddf7b4c7180005d9520,test
doc_00034467,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2505955923_5924.tif,test/email/2505955923_5924.tif,email,test,test/email,.tif,754.0,1000.0,,f645f45f2615b124c2707a6a892385f9,train
doc_00034468,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2081639210.tif,test/email/2081639210.tif,email,test,test/email,.tif,754.0,1000.0,,78a8c3a3f57957e452b8b61dae2b6c2f,train
doc_00034469,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/529276365+-6365.tif,test/email/529276365+-6365.tif,email,test,test/email,.tif,754.0,1000.0,,eb9abd2fca6c2471fdad3f06153fa929,val
doc_00034470,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2085524068.tif,test/email/2085524068.tif,email,test,test/email,.tif,754.0,1000.0,,8f4282492d651b1e701b96b672059527,train
doc_00034471,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/531450645+-0654.tif,test/email/531450645+-0654.tif,email,test,test/email,.tif,754.0,1000.0,,f5c12a223dc8e7acb539a3bcaa80ea4d,train
doc_00034472,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2085771947.tif,test/email/2085771947.tif,email,test,test/email,.tif,754.0,1000.0,,e4e61530b934c2beb473552301f5415b,train
doc_00034473,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2083318305a.tif,test/email/2083318305a.tif,email,test,test/email,.tif,754.0,1000.0,,1dcaecae2eaa17573aa75b158ec09f7f,test
doc_00034474,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2081892177c.tif,test/email/2081892177c.tif,email,test,test/email,.tif,754.0,1000.0,,5d7edbe35ac3d6cc26c95b773e20335e,val
doc_00034475,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2078578007.tif,test/email/2078578007.tif,email,test,test/email,.tif,754.0,1000.0,,3968382c0aed1a97703b7fcce4a59c40,train
doc_00034476,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2073864458.tif,test/email/2073864458.tif,email,test,test/email,.tif,754.0,1000.0,,55052a9ebc23b12e2bf2575da312e0e0,train
doc_00034477,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/528400800+-0800.tif,test/email/528400800+-0800.tif,email,test,test/email,.tif,754.0,1000.0,,a0f4257ecf0c58ba2bb1af516df164a8,val
doc_00034478,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2505106911a.tif,test/email/2505106911a.tif,email,test,test/email,.tif,754.0,1000.0,,69ef1ce45ffcf23368f0a6d106e02fe2,test
doc_00034479,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2085752625a.tif,test/email/2085752625a.tif,email,test,test/email,.tif,754.0,1000.0,,dbadf994693e75d347609b695ab403f9,val
doc_00034480,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2078306027.tif,test/email/2078306027.tif,email,test,test/email,.tif,754.0,1000.0,,e24c149d5333e46d2f2448c01324c5fb,train
doc_00034481,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2083634068c.tif,test/email/2083634068c.tif,email,test,test/email,.tif,754.0,1000.0,,b71cddc926f17fda5e8df156fa1e00d8,train
doc_00034482,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2085532193.tif,test/email/2085532193.tif,email,test,test/email,.tif,754.0,1000.0,,1eb290a1bbdfc43d414928e0981c2124,val
doc_00034483,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2078851975.tif,test/email/2078851975.tif,email,test,test/email,.tif,754.0,1000.0,,358070834bbe0c7d6897006d86bd2ca9,val
doc_00034484,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2085107834d_7835.tif,test/email/2085107834d_7835.tif,email,test,test/email,.tif,754.0,1000.0,,7da5d5debb3f410fee9812e3b3313880,train
doc_00034485,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/528938707+-8707.tif,test/email/528938707+-8707.tif,email,test,test/email,.tif,754.0,1000.0,,2c9075cb338c96e34800effe2e005206,train
doc_00034486,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2085103807.tif,test/email/2085103807.tif,email,test,test/email,.tif,754.0,1000.0,,d8a0d762e002048fd3c94a7ac5dadc36,train
doc_00034487,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2078637019.tif,test/email/2078637019.tif,email,test,test/email,.tif,754.0,1000.0,,a66bba2c4ae56d268915fd17fbfdab17,train
doc_00034488,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2085792618b.tif,test/email/2085792618b.tif,email,test,test/email,.tif,754.0,1000.0,,797cf5131a6d4420c9b8711dc0a9b600,val
doc_00034489,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2072388986d.tif,test/email/2072388986d.tif,email,test,test/email,.tif,754.0,1000.0,,d6f25459c5901b8e57c61e9df1147346,train
doc_00034490,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2064354615a.tif,test/email/2064354615a.tif,email,test,test/email,.tif,802.0,1000.0,,9083b1d6f2634ab728862232bca2399d,test
doc_00034491,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/527940750+-0750.tif,test/email/527940750+-0750.tif,email,test,test/email,.tif,754.0,1000.0,,f1277ac47af8fc249c3476c7d51af771,train
doc_00034492,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2078206713d.tif,test/email/2078206713d.tif,email,test,test/email,.tif,754.0,1000.0,,e8a02c7a9c39dda9d4ca9948a60fd974,train
doc_00034493,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2085532186.tif,test/email/2085532186.tif,email,test,test/email,.tif,754.0,1000.0,,9d021c499c9312ae16110328d8efe48b,val
doc_00034494,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2085761260c.tif,test/email/2085761260c.tif,email,test,test/email,.tif,754.0,1000.0,,791a39a4a51a5fdeeae349edb7542bb2,train
doc_00034495,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2078866666.tif,test/email/2078866666.tif,email,test,test/email,.tif,754.0,1000.0,,6b1ca57ee157a2cb2afdcc31b2c2342b,val
doc_00034496,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2078721120.tif,test/email/2078721120.tif,email,test,test/email,.tif,754.0,1000.0,,5a00092de0aa4583dbcaa63669bc04be,test
doc_00034497,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2505106966b.tif,test/email/2505106966b.tif,email,test,test/email,.tif,754.0,1000.0,,1485baa1e52906ba0978fc908a63bc0c,val
doc_00034498,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2078209408a.tif,test/email/2078209408a.tif,email,test,test/email,.tif,754.0,1000.0,,e7ba28246d07126b967f9d9fdfff472c,train
doc_00034499,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/529320222+-0222.tif,test/email/529320222+-0222.tif,email,test,test/email,.tif,754.0,1000.0,,758ecb303cf5c64d01f3a3c12f398598,train
doc_00034500,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2085261961.tif,test/email/2085261961.tif,email,test,test/email,.tif,754.0,1000.0,,6408dba4758640b54b5ddf2f88d99fe0,test
doc_00034501,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2079175229_5230.tif,test/email/2079175229_5230.tif,email,test,test/email,.tif,754.0,1000.0,,fac75348847022423b75473cea8c8373,train
doc_00034502,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2071897357.tif,test/email/2071897357.tif,email,test,test/email,.tif,754.0,1000.0,,b4614cc9371d3821f6f32725a7149282,test
doc_00034503,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2080843299.tif,test/email/2080843299.tif,email,test,test/email,.tif,754.0,1000.0,,049f5cc811e2ca12ca35d4dbfe49e3c0,train
doc_00034504,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2085269332.tif,test/email/2085269332.tif,email,test,test/email,.tif,754.0,1000.0,,44ec0c0efbfd811907ef29ee334e04b6,train
doc_00034505,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2084327374.tif,test/email/2084327374.tif,email,test,test/email,.tif,754.0,1000.0,,9c93630581c6ee749ea91684c8da1484,train
doc_00034506,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/528003506+-3507.tif,test/email/528003506+-3507.tif,email,test,test/email,.tif,754.0,1000.0,,fc5b51a811ad127c95295bfa4609390e,train
doc_00034507,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2505232719.tif,test/email/2505232719.tif,email,test,test/email,.tif,754.0,1000.0,,c51ff61aeaa7fca841b68859c5caefcf,train
doc_00034508,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2078269185.tif,test/email/2078269185.tif,email,test,test/email,.tif,754.0,1000.0,,799b7d4d766461c4ab9692379ae84695,train
doc_00034509,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/531616696+-6703.tif,test/email/531616696+-6703.tif,email,test,test/email,.tif,754.0,1000.0,,875785182d6717bafa733fd9b3173262,test
doc_00034510,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/530901096+-1098.tif,test/email/530901096+-1098.tif,email,test,test/email,.tif,754.0,1000.0,,da1a91d72a347b05bf2698536b7aef1f,train
doc_00034511,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2078799081.tif,test/email/2078799081.tif,email,test,test/email,.tif,754.0,1000.0,,7249f18e2e27f14021fa71b2df1305bc,val
doc_00034512,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/528348505+-8505.tif,test/email/528348505+-8505.tif,email,test,test/email,.tif,754.0,1000.0,,9ea483107b266a1a8a01ee18a23eaa16,train
doc_00034513,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2071863286c_3287.tif,test/email/2071863286c_3287.tif,email,test,test/email,.tif,754.0,1000.0,,39521f63b32c44be7059b0c6d0134afa,test
doc_00034514,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2067533229.tif,test/email/2067533229.tif,email,test,test/email,.tif,754.0,1000.0,,bc0b8330a2cdc78056bd2304f76578bc,train
doc_00034515,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2078829415.tif,test/email/2078829415.tif,email,test,test/email,.tif,754.0,1000.0,,8818746d59d8ff64e1a423fd49ddb2e5,train
doc_00034516,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2085135144a.tif,test/email/2085135144a.tif,email,test,test/email,.tif,754.0,1000.0,,86edd7cddab3f2d639e13bf2d01f7036,train
doc_00034517,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2076182940_2943.tif,test/email/2076182940_2943.tif,email,test,test/email,.tif,754.0,1000.0,,4eb54e479c3ca0a084af849fa201e66b,train
doc_00034518,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/528858847+-8847.tif,test/email/528858847+-8847.tif,email,test,test/email,.tif,754.0,1000.0,,dece21748dc24fd2112b429c3af87861,train
doc_00034519,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2083705622.tif,test/email/2083705622.tif,email,test,test/email,.tif,754.0,1000.0,,dbedb98d917aec283810721ec879e8c4,train
doc_00034520,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/521901842+-1843.tif,test/email/521901842+-1843.tif,email,test,test/email,.tif,754.0,1000.0,,bff8700f28f4427ab2bb0bfdccb0360f,train
doc_00034521,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2082108236a.tif,test/email/2082108236a.tif,email,test,test/email,.tif,754.0,1000.0,,00ad777fa3af0b17ea8c9640bf929b4a,train
doc_00034522,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2084125383a.tif,test/email/2084125383a.tif,email,test,test/email,.tif,754.0,1000.0,,bb9bafd788f2c8a6b426e7670a577e4c,test
doc_00034523,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/527929946+-9947.tif,test/email/527929946+-9947.tif,email,test,test/email,.tif,754.0,1000.0,,3f21ce71eb90e9cc6b74ab256c65c596,train
doc_00034524,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2085724650b.tif,test/email/2085724650b.tif,email,test,test/email,.tif,754.0,1000.0,,f866cad4cf9ec05a9c67a17446056989,val
doc_00034525,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/529235879+-5879.tif,test/email/529235879+-5879.tif,email,test,test/email,.tif,754.0,1000.0,,00422285b71da3c02d4e9e7c8695c4b1,train
doc_00034526,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2080182189c_2190.tif,test/email/2080182189c_2190.tif,email,test,test/email,.tif,754.0,1000.0,,78dc127fc9ea3bf65cea118c0dabec28,val
doc_00034527,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2078881200.tif,test/email/2078881200.tif,email,test,test/email,.tif,754.0,1000.0,,37e368cf70f2aff63b6623e752eb03bf,test
doc_00034528,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/531683393+-3393.tif,test/email/531683393+-3393.tif,email,test,test/email,.tif,754.0,1000.0,,bf5ec545b9c662a13da1ab180a6302f9,train
doc_00034529,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2714601217_1219.tif,test/email/2714601217_1219.tif,email,test,test/email,.tif,754.0,1000.0,,667510c8ad21256b335a75a5a612dd2a,val
doc_00034530,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2078310526.tif,test/email/2078310526.tif,email,test,test/email,.tif,754.0,1000.0,,8828bee50fff488cb374c4bfc3c9becb,train
doc_00034531,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2085778355.tif,test/email/2085778355.tif,email,test,test/email,.tif,754.0,1000.0,,22478697a083a94fb14a9d7d43edf15a,train
doc_00034532,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2072183463c.tif,test/email/2072183463c.tif,email,test,test/email,.tif,754.0,1000.0,,961a5f7bece07f02759574befdaf3cd8,val
doc_00034533,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2075706615.tif,test/email/2075706615.tif,email,test,test/email,.tif,754.0,1000.0,,50cb479c67edb3f25273d53f24dd6189,train
doc_00034534,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2078393613.tif,test/email/2078393613.tif,email,test,test/email,.tif,754.0,1000.0,,807d28f44812d1f84648bd35674aba04,train
doc_00034535,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2085524068a.tif,test/email/2085524068a.tif,email,test,test/email,.tif,754.0,1000.0,,ed0815c975eb2f768be3a1d3f68f50fe,train
doc_00034536,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2078789443a.tif,test/email/2078789443a.tif,email,test,test/email,.tif,754.0,1000.0,,a42f259066340f9f55082709fb19977f,train
doc_00034537,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/email/2081992464a.tif,test/email/2081992464a.tif,email,test,test/email,.tif,754.0,1000.0,,d6f4b315690d8179e15d11c4569eed80,train
